# 文書番号	予測ラベル
3026	  0
3030	  0
3042	  0
3051	  1
3078	  0
3079	  0
3087	  0
3100	  1
3106	  0
3113	  0
3121	  0
3125	  1
3136	  0
3137	  0
3147	  1
3158	  0
3165	  0
3166	  0
3180	  0
3189	  0
3198	  0
3223	  0
3230	  0
3232	  0
3238	  0
3243	  0
3257	  0
3266	  0
3278	  0
3285	  0
3305	  0
3315	  0
3331	  0
3336	  1
3350	  0
3366	  1
3386	  0
3388	  0
3394	  0
3403	  0
3413	  1
3417	  0
3418	  1
3426	  0
3440	  0
3443	  0
3462	  0
3466	  1
3469	  0
3490	  0
3526	  0
3536	  0
3547	  0
3549	  0
3558	  0
3571	  0
3580	  0
3585	  0
3590	  0
3593	  1
3630	  1
3638	  0
3646	  0
3656	  0
3669	  0
3670	  0
3680	  1
3685	  0
3687	  0
3705	  1
3706	  0
3728	  0
3747	  1
3748	  0
3750	  0
3775	  0
3788	  1
3815	  0
3818	  0
3825	  0
3832	  0
3846	  0
3856	  0
3878	  1
3880	  0
3897	  0
3899	  0
3900	  0
3912	  1
3917	  0
3949	  0
3959	  0
3967	  1
3971	  0
3973	  0
3991	  0
4007	  1
4046	  0
4054	  0
4055	  0
4061	  1
4064	  0
4067	  0
4074	  0
4085	  0
4117	  0
4136	  0
4150	  1
4167	  0
4178	  0
4191	  0
4199	  0
4204	  0
4216	  1
4222	  1
4233	  1
4239	  1
4243	  1
4272	  0
4286	  0
4288	  0
4295	  1
4296	  1
4300	  0
4305	  1
4322	  0
4325	  0
4338	  0
4370	  1
4379	  0
4383	  0
4384	  0
4388	  0
4394	  0
4395	  0
4415	  0
4431	  0
4436	  0
4439	  0
4448	  1
4468	  0
4472	  0
4494	  0
4499	  0
4508	  0
4512	  1
4535	  0
4537	  0
4565	  0
4575	  0
4584	  0
4588	  0
4602	  1
4612	  0
4636	  1
4662	  0
4666	  0
4676	  1
4688	  0
4722	  0
4737	  0
4748	  1
4754	  0
4761	  0
4762	  0
4775	  0
4779	  0
4789	  0
4816	  0
4820	  0
4823	  0
4824	  1
4838	  1
4850	  1
4852	  0
4877	  0
4908	  0
4924	  1
4936	  0
4957	  0
4972	  0
4977	  0
4988	  0
5014	  1
5020	  0
5067	  0
5073	  0
5082	  1
5113	  0
5122	  0
5142	  0
5143	  0
5145	  0
5151	  0
5154	  0
5155	  0
5171	  1
5186	  1
5206	  0
5224	  0
5239	  0
5247	  0
5249	  0
5256	  0
5261	  0
5272	  0
5281	  0
5292	  0
5296	  0
5297	  1
5302	  0
5306	  0
5313	  1
5316	  0
5322	  0
5355	  0
5381	  0
5391	  1
5397	  0
5401	  0
5406	  0
5423	  1
5425	  1
5426	  0
5432	  0
5442	  0
5449	  1
5468	  0
5478	  0
5489	  1
5499	  0
5507	  0
5527	  0
5531	  0
5560	  0
5579	  0
5592	  1
5597	  0
5607	  1
5616	  0
5622	  0
5628	  0
5634	  1
5643	  0
5644	  1
5645	  0
5646	  0
5648	  0
5653	  0
5668	  1
5682	  0
5684	  0
5696	  0
5697	  1
5712	  0
5721	  0
5722	  0
5728	  0
5729	  0
5740	  0
5741	  1
5767	  0
5778	  0
5787	  0
5796	  0
5799	  0
5803	  0
5807	  0
5810	  0
5814	  0
5818	  0
5821	  0
5834	  0
5845	  0
5875	  0
5887	  0
5898	  0
5910	  0
5914	  0
5917	  0
5944	  0
5955	  0
5963	  0
5970	  0
5979	  0
5986	  0
6005	  0
6007	  0
6014	  0
6018	  0
6033	  1
6051	  0
6057	  0
6063	  0
6081	  0
6087	  1
6092	  0
6106	  1
6110	  0
6131	  0
6136	  0
6164	  0
6167	  0
6196	  1
6208	  0
6219	  0
6234	  0
6247	  0
6250	  0
6260	  0
6262	  0
6270	  1
6294	  0
6297	  0
6303	  1
6312	  0
6316	  0
6321	  0
6344	  1
6346	  0
6372	  0
6375	  0
6379	  0
6383	  1
6395	  0
6416	  0
6417	  0
6432	  0
6441	  0
6479	  0
6482	  0
6495	  1
6501	  0
6511	  0
6526	  0
6528	  0
6541	  1
6554	  0
6557	  0
6558	  0
6569	  0
6570	  0
6575	  0
6587	  0
6603	  0
6616	  0
6617	  0
6621	  1
6630	  0
6643	  0
6646	  0
6655	  0
6675	  0
6684	  1
6686	  0
6700	  0
6714	  0
6731	  0
6753	  0
6773	  0
6780	  0
6803	  0
6804	  0
6806	  1
6807	  0
6808	  0
6809	  1
6811	  1
6815	  0
6821	  0
6830	  1
6849	  0
6862	  1
6867	  0
6872	  0
6874	  1
6889	  0
6895	  0
6900	  0
6906	  0
6908	  1
6912	  0
6916	  0
6931	  0
6932	  1
6954	  0
6983	  1
6989	  1
7009	  0
7020	  0
7051	  0
7054	  0
7056	  0
7057	  1
7058	  1
7069	  1
7076	  0
7077	  0
7089	  0
7093	  0
7094	  0
7096	  0
7100	  0
7106	  0
7119	  0
7140	  0
7146	  0
7148	  0
7149	  0
7153	  0
7181	  0
7198	  0
7206	  0
7207	  0
7218	  0
7220	  0
7229	  1
7233	  0
7259	  0
7272	  1
7277	  1
7290	  1
7336	  0
7341	  0
7347	  0
7348	  0
7355	  1
7379	  0
7381	  1
7383	  0
7401	  0
7430	  0
7431	  0
7432	  0
7446	  1
7471	  0
7496	  0
7523	  0
7531	  1
7532	  0
7542	  0
7547	  1
7557	  1
7558	  0
7569	  0
7575	  0
7588	  1
7594	  1
7602	  0
7603	  1
7605	  0
7615	  0
7619	  0
7621	  0
7625	  0
7681	  0
7683	  1
7700	  1
7725	  0
7728	  1
7733	  0
7738	  0
7742	  0
7754	  0
7779	  0
7790	  1
7799	  1
7801	  1
7829	  0
7837	  0
7850	  0
7854	  0
7860	  0
7869	  0
7878	  0
7879	  0
7902	  0
7903	  1
7916	  1
7922	  1
7924	  1
7936	  0
7943	  1
7947	  1
7956	  0
7960	  1
7974	  0
7976	  0
7990	  0
8010	  1
8047	  1
8049	  0
8051	  0
8061	  1
8079	  1
8095	  0
8096	  0
8101	  1
8105	  0
8154	  0
8169	  0
8173	  0
8191	  0
8202	  0
8203	  0
8222	  0
8224	  0
8226	  1
8229	  0
8236	  0
8263	  1
8265	  0
8269	  0
8272	  0
8276	  1
8279	  1
8290	  1
8298	  0
8303	  1
8341	  0
8351	  0
8356	  0
8365	  1
8371	  0
8394	  0
8395	  0
8402	  0
8406	  0
8429	  0
8442	  1
8448	  0
8455	  0
8458	  0
8470	  0
8471	  0
8501	  1
8513	  0
8524	  0
8527	  0
8533	  0
8539	  0
8545	  1
8552	  0
8598	  0
8605	  1
8621	  1
8622	  0
8643	  0
8655	  1
8662	  0
8674	  0
8683	  1
8685	  1
8707	  0
8713	  0
8716	  1
8719	  0
8727	  0
8736	  0
8743	  0
8744	  0
8750	  1
8752	  0
8772	  0
8780	  1
8783	  0
8785	  1
8807	  1
8818	  0
8859	  0
8865	  0
8883	  0
8885	  0
8886	  0
8903	  0
8904	  1
8906	  0
8919	  0
8929	  1
8947	  0
8956	  0
8987	  0
8998	  0
9002	  0
9024	  0
9055	  1
9058	  0
9079	  0
9091	  1
9102	  0
9109	  0
9114	  0
9149	  1
9154	  0
9162	  0
9166	  0
9167	  0
9184	  0
9186	  0
9192	  0
9193	  0
9206	  0
9226	  0
9234	  0
9237	  0
9249	  1
9250	  0
9256	  0
9286	  0
9302	  0
9306	  1
9323	  1
9324	  0
9325	  0
9332	  0
9354	  0
9362	  1
9364	  0
9373	  0
9374	  0
9382	  0
9389	  0
9392	  0
9430	  0
9434	  1
9439	  1
9440	  0
9467	  0
9476	  0
9490	  1
9497	  0
9521	  0
9523	  0
9524	  1
9546	  0
9557	  0
9564	  0
9597	  0
9601	  0
9611	  0
9614	  1
9618	  0
9623	  0
9633	  0
9636	  1
9643	  1
9644	  0
9648	  1
9651	  0
9663	  0
9669	  1
9687	  1
9690	  0
9710	  0
9713	  0
9718	  0
9723	  0
9726	  0
9737	  0
9738	  0
9751	  0
9756	  1
9757	  0
9759	  1
9783	  1
9785	  0
9794	  1
9796	  0
9813	  0
