# 文書番号	予測ラベル
2124	  0
2129	  0
2155	  0
2167	  0
2190	  0
2195	  0
2196	  0
2212	  0
2226	  0
2228	  0
2243	  0
2251	  0
2256	  0
2263	  0
2279	  0
2291	  0
2297	  0
2303	  0
2319	  1
2326	  0
2328	  0
2338	  0
2346	  0
2353	  0
2355	  0
2369	  0
2370	  0
2374	  1
2380	  1
2383	  0
2411	  0
2419	  0
2432	  0
2440	  0
2449	  0
2451	  0
2458	  0
2484	  0
2497	  0
2499	  0
2528	  0
2537	  0
2573	  0
2577	  0
2578	  0
2593	  0
2604	  0
2610	  0
2620	  0
2638	  0
2641	  0
2649	  0
2654	  1
2658	  1
2659	  0
2696	  0
2703	  0
2704	  1
2719	  1
2731	  0
2734	  0
2738	  0
2739	  0
2747	  0
2760	  1
2767	  0
2769	  0
2770	  0
2791	  0
2804	  0
2815	  0
2817	  0
2823	  0
2845	  1
2851	  0
2863	  1
2864	  0
2868	  0
2877	  0
2883	  0
2887	  0
2907	  0
2954	  0
2957	  0
2960	  1
2961	  0
2970	  0
2974	  0
3007	  0
3011	  0
3022	  1
3031	  0
3037	  0
3049	  0
3054	  0
3055	  0
3081	  0
3085	  0
3086	  0
3101	  0
3117	  1
3120	  1
3152	  0
3153	  0
3157	  0
3159	  0
3171	  0
3174	  1
3175	  0
3195	  0
3206	  0
3209	  1
3216	  0
3217	  0
3229	  0
3246	  0
3251	  0
3252	  0
3271	  0
3280	  1
3304	  0
3318	  0
3332	  0
3351	  1
3373	  0
3383	  0
3402	  0
3407	  0
3410	  1
3415	  0
3416	  0
3419	  0
3430	  0
3435	  0
3444	  0
3456	  0
3457	  0
3471	  0
3472	  0
3475	  0
3491	  1
3495	  0
3496	  0
3498	  0
3500	  0
3510	  1
3533	  0
3535	  1
3542	  0
3553	  0
3568	  0
3592	  1
3612	  0
3655	  1
3683	  1
3700	  1
3701	  1
3712	  0
3713	  0
3716	  0
3727	  0
3738	  0
3740	  1
3741	  0
3752	  1
3758	  0
3766	  0
3773	  0
3787	  0
3797	  0
3799	  0
3817	  0
3833	  0
3851	  0
3853	  0
3861	  0
3867	  0
3870	  0
3894	  0
3898	  0
3905	  0
3946	  1
3948	  0
3953	  1
3969	  0
3993	  1
4009	  0
4019	  0
4020	  1
4029	  0
4036	  0
4038	  0
4041	  0
4044	  0
4047	  0
4063	  0
4071	  0
4077	  0
4086	  0
4102	  1
4113	  0
4122	  0
4130	  0
4135	  0
4175	  0
4184	  0
4186	  1
4193	  0
4201	  0
4208	  0
4220	  1
4241	  0
4249	  0
4255	  0
4269	  0
4270	  0
4276	  0
4279	  0
4283	  0
4284	  0
4313	  0
4323	  1
4333	  1
4334	  0
4342	  0
4346	  1
4354	  0
4361	  0
4382	  0
4418	  0
4420	  0
4422	  0
4429	  0
4433	  0
4447	  1
4457	  0
4489	  0
4496	  0
4505	  0
4521	  0
4536	  0
4550	  0
4566	  1
4607	  0
4613	  0
4617	  0
4618	  1
4619	  0
4627	  0
4637	  0
4647	  0
4670	  0
4679	  1
4684	  0
4707	  1
4716	  0
4717	  0
4718	  0
4719	  0
4732	  0
4738	  0
4741	  0
4744	  0
4758	  0
4759	  0
4763	  0
4765	  0
4783	  0
4807	  0
4811	  0
4821	  0
4825	  0
4841	  1
4848	  0
4855	  0
4872	  1
4873	  0
4894	  0
4947	  0
4963	  0
4981	  0
4983	  0
4989	  0
4991	  1
5016	  0
5019	  0
5031	  1
5043	  0
5056	  0
5057	  1
5103	  0
5104	  0
5108	  0
5138	  1
5140	  0
5147	  0
5165	  0
5172	  0
5176	  0
5191	  0
5199	  0
5209	  0
5213	  0
5216	  0
5229	  0
5230	  0
5231	  0
5243	  0
5245	  0
5248	  0
5276	  0
5279	  0
5286	  0
5299	  0
5304	  1
5318	  1
5324	  0
5325	  1
5343	  0
5348	  0
5352	  0
5354	  0
5361	  0
5372	  0
5389	  0
5390	  1
5416	  0
5418	  0
5433	  0
5437	  0
5441	  0
5443	  0
5448	  0
5452	  0
5454	  0
5455	  0
5460	  0
5462	  0
5463	  0
5467	  0
5486	  0
5490	  0
5494	  0
5549	  0
5552	  1
5562	  0
5568	  0
5570	  0
5581	  0
5594	  0
5599	  0
5608	  0
5609	  0
5614	  1
5630	  0
5635	  1
5642	  0
5649	  0
5655	  0
5694	  1
5705	  0
5706	  1
5713	  0
5720	  1
5739	  0
5751	  0
5781	  0
5793	  0
5809	  0
5815	  1
5819	  0
5824	  0
5826	  0
5841	  1
5849	  0
5850	  1
5854	  0
5876	  0
5881	  0
5885	  0
5905	  0
5919	  0
5925	  0
5933	  1
5946	  0
5965	  0
5968	  0
5972	  0
5973	  0
5976	  0
5982	  1
5992	  0
6001	  0
6003	  1
6023	  0
6027	  0
6034	  0
6035	  0
6062	  1
6085	  0
6089	  0
6093	  0
6109	  0
6123	  0
6124	  0
6133	  0
6134	  0
6135	  1
6138	  0
6146	  0
6148	  0
6152	  1
6165	  0
6170	  0
6178	  0
6184	  0
6194	  0
6201	  0
6202	  0
6209	  0
6212	  0
6215	  0
6217	  0
6226	  0
6242	  0
6252	  1
6261	  0
6268	  0
6281	  0
6284	  0
6286	  0
6300	  0
6332	  0
6339	  0
6340	  0
6361	  0
6370	  0
6381	  0
6384	  0
6388	  0
6404	  0
6410	  1
6419	  0
6430	  0
6433	  0
6440	  0
6448	  1
6453	  0
6500	  0
6512	  1
6518	  0
6538	  0
6549	  0
6560	  0
6562	  0
6578	  0
6610	  0
6612	  0
6620	  0
6626	  0
6649	  0
6654	  0
6659	  0
6668	  1
6673	  0
6678	  0
6685	  1
6707	  0
6718	  0
6719	  0
6728	  0
6729	  0
6735	  0
6739	  0
6742	  0
6744	  0
6748	  1
6767	  0
6770	  0
6776	  0
6788	  1
6789	  0
6793	  0
6794	  0
6805	  0
6810	  0
6859	  0
6869	  0
6911	  0
6918	  0
6924	  0
6935	  0
6940	  1
6950	  0
6963	  0
6967	  0
6975	  1
6998	  0
7001	  1
7002	  1
7005	  0
7017	  0
7018	  0
7022	  0
7026	  0
7029	  0
7037	  0
7049	  0
7050	  1
7066	  0
7071	  0
7082	  0
7085	  1
7122	  0
7127	  0
7138	  1
7177	  0
7185	  1
7203	  0
7208	  0
7216	  0
7235	  0
7236	  1
7240	  0
7250	  0
7263	  0
7265	  0
7274	  0
7282	  0
7287	  0
7288	  1
7289	  1
7305	  0
7333	  0
7339	  0
7361	  1
7378	  0
7414	  0
7415	  0
7416	  0
7426	  0
7429	  0
7437	  0
7438	  1
7447	  0
7448	  0
7461	  0
7480	  1
7483	  0
7485	  0
7515	  1
7516	  0
7526	  1
7527	  0
7533	  1
7551	  1
7556	  0
7562	  0
7564	  0
7578	  1
7583	  0
7592	  0
7597	  1
7598	  0
7628	  0
7630	  0
7650	  0
7665	  0
7690	  0
7692	  0
7697	  0
7722	  0
7745	  1
7751	  0
7758	  0
7765	  0
7770	  0
7775	  0
7796	  0
7805	  0
7808	  0
7816	  1
7818	  0
7820	  0
7847	  0
7882	  0
7886	  0
7894	  0
7906	  1
7911	  1
7914	  1
7930	  0
7933	  0
7937	  0
7949	  0
7968	  0
7979	  1
7982	  0
7988	  0
8009	  1
8037	  0
8053	  0
8057	  1
8063	  1
8072	  0
8091	  0
8116	  0
8118	  0
8130	  1
8136	  1
8140	  0
8142	  0
8144	  0
8146	  1
8149	  0
8153	  0
8179	  0
8205	  1
8285	  0
8287	  0
8302	  0
8311	  0
8342	  0
8350	  0
8353	  0
8363	  0
8369	  0
8373	  0
8375	  0
8377	  0
8388	  0
8398	  1
8403	  0
8412	  0
8413	  0
8425	  0
8430	  0
8431	  1
8443	  0
8447	  1
8468	  0
8479	  0
8482	  1
8512	  0
8528	  0
8541	  1
8584	  0
8594	  0
8601	  0
8623	  0
8641	  1
8658	  0
8667	  0
8691	  1
8706	  0
8728	  0
8737	  0
8751	  0
8768	  0
8769	  0
8773	  0
8817	  0
8820	  0
8832	  0
8866	  1
8869	  0
8910	  1
8911	  0
8912	  1
8927	  0
8940	  1
8948	  1
8969	  0
8976	  0
8993	  0
8994	  1
9003	  0
9016	  0
9020	  0
9021	  0
9023	  0
9030	  1
9032	  0
9043	  0
9046	  1
9047	  0
9052	  0
9074	  1
9078	  1
9083	  0
9090	  0
9092	  0
9096	  1
9101	  0
9103	  1
9112	  0
9119	  0
9121	  0
9129	  0
9130	  0
9134	  0
9165	  0
9181	  0
9185	  0
9191	  1
9199	  0
9204	  0
9218	  1
9222	  0
9227	  0
9241	  1
9263	  0
9277	  0
9279	  0
9281	  0
9315	  0
9318	  1
9322	  0
9327	  0
9333	  0
9334	  0
9340	  0
9343	  0
9345	  0
9350	  1
9363	  1
9370	  0
9379	  0
9396	  1
9399	  0
9401	  1
9408	  1
9412	  0
9422	  1
9445	  0
9449	  0
9450	  0
9455	  1
9469	  1
9491	  0
9492	  0
9498	  0
9510	  0
9513	  0
9516	  0
9518	  0
9520	  0
9539	  0
9541	  0
9548	  0
9552	  1
9583	  0
9625	  0
9627	  0
9631	  1
9637	  0
9656	  1
9679	  1
9685	  0
9697	  0
9711	  0
9716	  0
9741	  1
9774	  1
9778	  1
9800	  0
9801	  0
9804	  0
9807	  0
9812	  0
