# 文書番号	予測ラベル
3569	  0
3588	  0
3594	  0
3602	  0
3610	  1
3617	  0
3637	  0
3651	  0
3657	  0
3662	  0
3664	  0
3679	  0
3695	  0
3731	  1
3756	  1
3761	  0
3765	  0
3779	  0
3789	  0
3804	  0
3806	  0
3809	  0
3811	  0
3816	  0
3821	  0
3824	  0
3828	  0
3834	  0
3847	  1
3850	  0
3865	  0
3872	  0
3884	  0
3895	  0
3907	  0
3908	  0
3914	  0
3916	  0
3921	  0
3929	  0
3930	  0
3963	  0
3970	  0
3975	  0
3986	  0
3994	  0
4006	  0
4028	  0
4031	  0
4039	  0
4045	  0
4051	  0
4058	  0
4060	  0
4072	  0
4078	  0
4091	  0
4105	  0
4107	  0
4109	  0
4110	  1
4119	  0
4126	  1
4152	  0
4176	  0
4183	  0
4203	  0
4210	  0
4213	  0
4219	  0
4235	  0
4244	  0
4247	  0
4251	  0
4257	  1
4259	  0
4260	  0
4281	  0
4289	  0
4304	  0
4315	  0
4321	  0
4335	  0
4339	  1
4344	  0
4357	  0
4364	  1
4365	  1
4374	  0
4375	  0
4380	  0
4389	  0
4392	  0
4412	  0
4419	  0
4428	  0
4453	  0
4458	  0
4464	  0
4474	  0
4511	  0
4531	  0
4545	  0
4558	  0
4562	  0
4563	  1
4577	  1
4582	  1
4590	  0
4592	  1
4594	  0
4596	  0
4608	  0
4609	  0
4615	  0
4639	  0
4641	  1
4651	  0
4653	  1
4658	  0
4682	  0
4693	  0
4703	  0
4706	  0
4730	  0
4733	  0
4735	  0
4736	  0
4752	  0
4753	  0
4760	  0
4780	  0
4781	  1
4787	  0
4800	  0
4809	  0
4829	  1
4840	  0
4854	  0
4859	  0
4866	  0
4868	  0
4886	  0
4903	  0
4921	  0
4926	  0
4930	  0
4953	  0
4964	  0
4970	  0
4975	  0
4987	  0
5008	  0
5010	  1
5028	  0
5029	  0
5032	  0
5038	  0
5046	  0
5068	  0
5069	  0
5072	  1
5101	  0
5102	  0
5124	  0
5126	  0
5150	  0
5166	  0
5170	  0
5178	  0
5181	  1
5188	  1
5190	  0
5194	  1
5237	  0
5238	  0
5253	  0
5259	  0
5262	  0
5277	  0
5287	  0
5294	  0
5295	  0
5309	  0
5314	  0
5331	  0
5367	  0
5380	  0
5388	  1
5392	  0
5414	  1
5429	  1
5430	  1
5435	  0
5440	  0
5450	  0
5472	  0
5512	  1
5515	  0
5516	  0
5517	  0
5529	  0
5533	  1
5536	  0
5537	  0
5543	  1
5551	  0
5556	  0
5558	  1
5559	  0
5567	  0
5578	  0
5621	  0
5623	  0
5625	  0
5632	  0
5659	  0
5669	  0
5674	  0
5688	  0
5698	  0
5723	  0
5731	  0
5738	  0
5744	  0
5748	  0
5753	  0
5764	  0
5766	  0
5768	  0
5772	  0
5773	  0
5776	  0
5788	  0
5789	  0
5794	  0
5795	  0
5798	  0
5825	  0
5835	  0
5879	  0
5884	  0
5897	  0
5900	  0
5920	  0
5924	  0
5929	  0
5930	  0
5936	  1
5956	  0
5966	  0
5971	  0
5983	  0
5990	  0
5993	  0
5994	  0
6017	  0
6029	  0
6037	  0
6044	  0
6055	  0
6060	  1
6064	  0
6067	  0
6084	  0
6100	  0
6105	  0
6108	  1
6112	  0
6121	  0
6127	  0
6156	  0
6162	  0
6177	  0
6185	  0
6198	  1
6203	  0
6227	  0
6231	  0
6237	  0
6243	  1
6282	  0
6305	  0
6323	  0
6347	  0
6362	  0
6391	  0
6393	  0
6398	  0
6418	  0
6420	  0
6435	  0
6443	  0
6447	  1
6454	  0
6469	  0
6474	  0
6484	  0
6494	  0
6502	  0
6514	  1
6516	  1
6559	  0
6571	  0
6573	  0
6583	  0
6586	  1
6593	  0
6594	  1
6624	  0
6631	  0
6635	  0
6637	  0
6638	  0
6639	  0
6640	  0
6641	  0
6644	  0
6663	  0
6682	  0
6688	  0
6691	  0
6694	  0
6695	  0
6752	  0
6766	  1
6769	  0
6799	  0
6816	  0
6818	  0
6823	  1
6840	  1
6856	  1
6864	  1
6865	  0
6866	  0
6876	  0
6877	  0
6894	  0
6896	  0
6899	  0
6933	  0
6949	  0
6960	  0
6976	  0
6986	  0
6988	  1
6992	  0
7040	  0
7053	  0
7073	  0
7088	  1
7095	  0
7110	  0
7118	  0
7144	  1
7147	  1
7154	  1
7183	  0
7195	  0
7196	  0
7221	  0
7227	  1
7232	  0
7247	  0
7254	  0
7257	  0
7268	  0
7275	  0
7276	  0
7279	  0
7280	  0
7285	  1
7314	  0
7319	  0
7344	  1
7345	  0
7346	  0
7358	  0
7384	  0
7386	  0
7394	  0
7397	  0
7418	  1
7428	  1
7434	  1
7436	  0
7443	  0
7444	  0
7450	  0
7472	  0
7493	  0
7494	  0
7525	  0
7528	  1
7538	  1
7544	  0
7553	  1
7554	  1
7565	  0
7567	  1
7568	  0
7571	  1
7579	  0
7585	  0
7590	  0
7601	  1
7617	  1
7623	  0
7638	  0
7649	  1
7654	  0
7677	  0
7680	  0
7688	  0
7698	  0
7699	  0
7704	  1
7707	  0
7715	  0
7720	  0
7734	  1
7737	  1
7739	  1
7749	  1
7755	  0
7759	  0
7760	  0
7766	  0
7793	  0
7794	  0
7804	  0
7825	  0
7833	  0
7844	  0
7861	  1
7870	  1
7877	  1
7888	  0
7892	  1
7893	  0
7895	  0
7896	  0
7925	  0
7952	  0
7957	  0
7961	  0
7967	  0
7971	  0
7977	  0
8007	  0
8014	  0
8016	  0
8017	  0
8020	  0
8021	  1
8025	  0
8033	  1
8038	  1
8052	  0
8065	  1
8069	  0
8071	  0
8074	  1
8085	  0
8087	  0
8111	  1
8113	  0
8117	  1
8122	  0
8125	  0
8131	  0
8133	  0
8141	  0
8148	  1
8164	  1
8180	  0
8192	  0
8201	  0
8218	  0
8245	  0
8249	  0
8268	  1
8291	  0
8296	  0
8300	  0
8328	  0
8329	  1
8331	  0
8332	  1
8344	  0
8346	  0
8358	  0
8360	  1
8362	  0
8364	  0
8382	  0
8386	  0
8396	  1
8419	  0
8420	  1
8424	  1
8432	  0
8437	  1
8439	  0
8440	  1
8459	  0
8461	  0
8464	  0
8474	  0
8477	  0
8478	  0
8504	  0
8505	  0
8518	  1
8522	  0
8525	  0
8546	  1
8560	  0
8568	  1
8570	  0
8578	  0
8604	  0
8612	  0
8620	  1
8631	  0
8633	  0
8640	  0
8656	  0
8669	  0
8675	  0
8680	  0
8712	  0
8730	  0
8731	  0
8764	  0
8778	  0
8784	  1
8801	  0
8805	  0
8825	  0
8870	  1
8902	  0
8907	  1
8909	  1
8918	  1
8920	  0
8944	  0
8950	  0
8961	  0
8968	  0
8975	  0
8978	  1
8996	  0
9004	  1
9006	  0
9012	  0
9018	  0
9019	  0
9044	  0
9053	  0
9054	  0
9065	  0
9069	  0
9106	  0
9133	  0
9141	  0
9151	  0
9153	  0
9160	  0
9168	  0
9176	  0
9194	  0
9202	  0
9203	  0
9212	  0
9215	  0
9225	  0
9233	  0
9238	  0
9252	  0
9269	  0
9282	  0
9285	  0
9329	  0
9335	  0
9341	  0
9348	  0
9369	  0
9387	  0
9413	  0
9415	  0
9416	  0
9417	  0
9418	  0
9425	  1
9431	  1
9452	  1
9461	  0
9474	  1
9475	  0
9486	  0
9496	  0
9509	  0
9525	  0
9526	  0
9534	  0
9537	  0
9538	  0
9544	  0
9574	  1
9577	  0
9580	  0
9602	  0
9612	  0
9619	  0
9622	  0
9632	  0
9645	  0
9652	  0
9675	  0
9691	  0
9694	  0
9696	  0
9717	  0
9719	  1
9744	  0
9745	  1
