# 文書番号	予測ラベル
5701	  1
5717	  0
5725	  0
5743	  0
5755	  0
5771	  0
5783	  0
5790	  0
5792	  0
5812	  0
5829	  0
5831	  0
5840	  0
5860	  0
5871	  0
5873	  0
5877	  0
5883	  0
5890	  0
5894	  0
5901	  0
5904	  0
5931	  1
5945	  0
5950	  0
5977	  0
5988	  0
5989	  0
5996	  0
6004	  1
6010	  0
6039	  0
6050	  0
6056	  0
6069	  0
6083	  0
6091	  0
6094	  0
6095	  0
6097	  0
6098	  0
6102	  0
6140	  0
6147	  0
6155	  0
6172	  0
6190	  0
6195	  0
6197	  0
6204	  0
6228	  0
6230	  0
6257	  0
6265	  1
6278	  0
6283	  0
6287	  0
6311	  0
6351	  0
6352	  0
6358	  0
6359	  1
6385	  0
6407	  0
6427	  0
6442	  1
6467	  0
6468	  0
6473	  0
6498	  0
6524	  0
6527	  0
6552	  0
6556	  0
6580	  0
6582	  0
6589	  0
6596	  0
6599	  0
6634	  0
6636	  0
6647	  0
6672	  0
6680	  1
6689	  1
6703	  0
6709	  1
6711	  0
6736	  1
6779	  0
6790	  0
6796	  0
6798	  0
6832	  1
6834	  1
6837	  1
6868	  0
6882	  0
6917	  0
6926	  1
6936	  0
6938	  0
6944	  0
6952	  0
6953	  1
6957	  0
6958	  0
6965	  0
6968	  0
6977	  0
6993	  0
6995	  0
7008	  0
7030	  0
7041	  1
7074	  0
7087	  0
7091	  0
7102	  0
7105	  0
7109	  0
7120	  0
7123	  0
7132	  0
7151	  0
7166	  1
7169	  0
7174	  0
7180	  0
7186	  0
7192	  0
7202	  0
7210	  0
7237	  0
7245	  0
7251	  0
7252	  0
7258	  0
7267	  0
7273	  1
7281	  0
7284	  0
7300	  1
7304	  1
7306	  0
7312	  0
7332	  0
7343	  0
7354	  0
7362	  0
7363	  0
7377	  0
7391	  0
7395	  0
7405	  0
7409	  0
7422	  0
7425	  0
7439	  0
7451	  0
7458	  0
7463	  0
7464	  1
7476	  0
7481	  0
7482	  0
7490	  0
7501	  0
7504	  0
7508	  1
7509	  1
7513	  0
7514	  0
7530	  1
7537	  0
7548	  0
7550	  1
7552	  0
7573	  1
7589	  1
7600	  0
7629	  0
7632	  0
7635	  0
7643	  1
7651	  0
7652	  1
7655	  1
7671	  0
7673	  0
7689	  0
7696	  0
7717	  1
7746	  0
7764	  0
7776	  0
7786	  1
7787	  0
7795	  0
7809	  1
7811	  0
7817	  0
7821	  0
7824	  0
7838	  0
7859	  0
7865	  0
7866	  0
7871	  0
7873	  0
7885	  0
7915	  0
7920	  0
7929	  1
7931	  0
7941	  0
7946	  0
7963	  0
7981	  0
7991	  0
7995	  0
7997	  1
8012	  1
8019	  0
8030	  0
8046	  0
8066	  0
8083	  0
8084	  0
8088	  0
8097	  0
8112	  0
8128	  0
8135	  1
8147	  0
8159	  0
8162	  0
8184	  0
8194	  0
8206	  0
8215	  0
8230	  0
8234	  0
8238	  0
8286	  0
8314	  0
8337	  0
8339	  0
8347	  0
8379	  0
8383	  0
8387	  0
8399	  0
8407	  0
8415	  0
8436	  0
8438	  1
8450	  0
8460	  0
8486	  0
8489	  1
8508	  0
8517	  0
8519	  1
8523	  0
8530	  0
8540	  1
8544	  0
8549	  0
8573	  1
8589	  1
8607	  0
8611	  0
8639	  0
8673	  0
8677	  1
8681	  0
8692	  0
8694	  0
8700	  1
8703	  0
8708	  1
8715	  0
8740	  0
8741	  0
8759	  0
8760	  0
8770	  1
8789	  0
8790	  0
8798	  0
8799	  0
8806	  0
8812	  0
8826	  0
8841	  1
8846	  0
8850	  0
8878	  0
8888	  0
8891	  1
8893	  0
8894	  1
8901	  0
8905	  0
8913	  1
8946	  0
8957	  0
8959	  0
8965	  0
8973	  0
8981	  1
8983	  0
8989	  0
8992	  1
9005	  0
9031	  0
9035	  0
9036	  0
9037	  0
9051	  0
9064	  1
9071	  1
9076	  0
9094	  1
9107	  0
9113	  0
9116	  0
9118	  0
9131	  0
9137	  0
9143	  0
9147	  0
9173	  0
9174	  0
9178	  0
9180	  0
9182	  0
9211	  0
9229	  0
9235	  0
9243	  0
9245	  0
9248	  0
9254	  0
9261	  0
9265	  0
9271	  0
9283	  1
9295	  0
9300	  0
9303	  0
9319	  0
9339	  1
9360	  0
9378	  0
9395	  0
9402	  1
9406	  1
9409	  0
9429	  1
9448	  1
9462	  1
9472	  0
9480	  0
9512	  0
9514	  0
9550	  0
9551	  0
9554	  0
9556	  0
9575	  0
9576	  0
9586	  0
9596	  1
9600	  0
9607	  0
9615	  1
9621	  0
9634	  1
9642	  0
9647	  0
9649	  0
9650	  1
9653	  0
9661	  1
9681	  1
9683	  0
9702	  0
9712	  0
9720	  0
9728	  1
9747	  0
9748	  0
9750	  0
9754	  0
9762	  0
9763	  0
9764	  1
9772	  0
9776	  0
9780	  0
9787	  0
9791	  0
9798	  0
9802	  0
